product_master_id,artist_id,artist_name,product_id,product_name,version_id,version_name,member_id,member_name,card_type,card_detail,release_date,visual_features,front_image_url,back_image_url
PM00175,A000000,SEVENTEEN,P_KR005,"TEEN, AGE",V_KR005_04,rq&s,A000006,WONWOO,photocard,photocard,2017/11/06,,,
PM00176,A000000,SEVENTEEN,P_KR005,"TEEN, AGE",V_KR005_04,rq&s,A000007,WOOZI,photocard,photocard,2017/11/06,,,
PM00177,A000000,SEVENTEEN,P_KR005,"TEEN, AGE",V_KR005_04,rq&s,A000008,THE 8,photocard,photocard,2017/11/06,,,
PM00178,A000000,SEVENTEEN,P_KR005,"TEEN, AGE",V_KR005_04,rq&s,A000009,MINGYU,photocard,photocard,2017/11/06,,,
PM00179,A000000,SEVENTEEN,P_KR005,"TEEN, AGE",V_KR005_04,rq&s,A000010,DK,photocard,photocard,2017/11/06,,,
PM00180,A000000,SEVENTEEN,P_KR005,"TEEN, AGE",V_KR005_04,rq&s,A000011,SEUNGKWAN,photocard,photocard,2017/11/06,,,
PM00181,A000000,SEVENTEEN,P_KR005,"TEEN, AGE",V_KR005_04,rq&s,A000012,VERNON,photocard,photocard,2017/11/06,,,
PM00182,A000000,SEVENTEEN,P_KR005,"TEEN, AGE",V_KR005_04,rq&s,A000013,DINO,photocard,photocard,2017/11/06,,,
PM00183,A000000,SEVENTEEN,P_KR006,DIRECTOR'S CUT,V_KR006_01,plot,A000001,S.COUPS,photocard,photocard,2018/04/16,,,
PM00184,A000000,SEVENTEEN,P_KR006,DIRECTOR'S CUT,V_KR006_01,plot,A000002,JEONGHAN,photocard,photocard,2018/04/16,,,
PM00185,A000000,SEVENTEEN,P_KR006,DIRECTOR'S CUT,V_KR006_01,plot,A000003,JOSHUA,photocard,photocard,2018/04/16,,,
PM00186,A000000,SEVENTEEN,P_KR006,DIRECTOR'S CUT,V_KR006_01,plot,A000004,JUN,photocard,photocard,2018/04/16,,,
PM00187,A000000,SEVENTEEN,P_KR006,DIRECTOR'S CUT,V_KR006_01,plot,A000005,HOSHI,photocard,photocard,2018/04/16,,,
PM00188,A000000,SEVENTEEN,P_KR006,DIRECTOR'S CUT,V_KR006_01,plot,A000006,WONWOO,photocard,photocard,2018/04/16,,,
PM00189,A000000,SEVENTEEN,P_KR006,DIRECTOR'S CUT,V_KR006_01,plot,A000007,WOOZI,photocard,photocard,2018/04/16,,,
PM00190,A000000,SEVENTEEN,P_KR006,DIRECTOR'S CUT,V_KR006_01,plot,A000008,THE 8,photocard,photocard,2018/04/16,,,
PM00191,A000000,SEVENTEEN,P_KR006,DIRECTOR'S CUT,V_KR006_01,plot,A000009,MINGYU,photocard,photocard,2018/04/16,,,
PM00192,A000000,SEVENTEEN,P_KR006,DIRECTOR'S CUT,V_KR006_01,plot,A000010,DK,photocard,photocard,2018/04/16,,,
PM00193,A000000,SEVENTEEN,P_KR006,DIRECTOR'S CUT,V_KR006_01,plot,A000011,SEUNGKWAN,photocard,photocard,2018/04/16,,,
PM00194,A000000,SEVENTEEN,P_KR006,DIRECTOR'S CUT,V_KR006_01,plot,A000012,VERNON,photocard,photocard,2018/04/16,,,
PM00195,A000000,SEVENTEEN,P_KR006,DIRECTOR'S CUT,V_KR006_01,plot,A000013,DINO,photocard,photocard,2018/04/16,,,
PM00196,A000000,SEVENTEEN,P_KR006,DIRECTOR'S CUT,V_KR006_02,sunset,A000001,S.COUPS,photocard,photocard,2018/04/16,,,
PM00197,A000000,SEVENTEEN,P_KR006,DIRECTOR'S CUT,V_KR006_02,sunset,A000002,JEONGHAN,photocard,photocard,2018/04/16,,,
PM00198,A000000,SEVENTEEN,P_KR006,DIRECTOR'S CUT,V_KR006_02,sunset,A000003,JOSHUA,photocard,photocard,2018/04/16,,,
PM00199,A000000,SEVENTEEN,P_KR006,DIRECTOR'S CUT,V_KR006_02,sunset,A000004,JUN,photocard,photocard,2018/04/16,,,
PM00200,A000000,SEVENTEEN,P_KR006,DIRECTOR'S CUT,V_KR006_02,sunset,A000005,HOSHI,photocard,photocard,2018/04/16,,,
PM00201,A000000,SEVENTEEN,P_KR006,DIRECTOR'S CUT,V_KR006_02,sunset,A000006,WONWOO,photocard,photocard,2018/04/16,,,
PM00202,A000000,SEVENTEEN,P_KR006,DIRECTOR'S CUT,V_KR006_02,sunset,A000007,WOOZI,photocard,photocard,2018/04/16,,,
PM00203,A000000,SEVENTEEN,P_KR006,DIRECTOR'S CUT,V_KR006_02,sunset,A000008,THE 8,photocard,photocard,2018/04/16,,,
PM00204,A000000,SEVENTEEN,P_KR006,DIRECTOR'S CUT,V_KR006_02,sunset,A000009,MINGYU,photocard,photocard,2018/04/16,,,
PM00205,A000000,SEVENTEEN,P_KR006,DIRECTOR'S CUT,V_KR006_02,sunset,A000010,DK,photocard,photocard,2018/04/16,,,
PM00206,A000000,SEVENTEEN,P_KR006,DIRECTOR'S CUT,V_KR006_02,sunset,A000011,SEUNGKWAN,photocard,photocard,2018/04/16,,,
PM00207,A000000,SEVENTEEN,P_KR006,DIRECTOR'S CUT,V_KR006_02,sunset,A000012,VERNON,photocard,photocard,2018/04/16,,,
PM00208,A000000,SEVENTEEN,P_KR006,DIRECTOR'S CUT,V_KR006_02,sunset,A000013,DINO,photocard,photocard,2018/04/16,,,
PM00209,A000000,SEVENTEEN,P_KR006,DIRECTOR'S CUT,V_KR006_03,standard,A000001,S.COUPS,photocard,photocard,2018/04/16,,,
PM00210,A000000,SEVENTEEN,P_KR006,DIRECTOR'S CUT,V_KR006_03,standard,A000002,JEONGHAN,photocard,photocard,2018/04/16,,,
PM00211,A000000,SEVENTEEN,P_KR006,DIRECTOR'S CUT,V_KR006_03,standard,A000003,JOSHUA,photocard,photocard,2018/04/16,,,
PM00212,A000000,SEVENTEEN,P_KR006,DIRECTOR'S CUT,V_KR006_03,standard,A000004,JUN,photocard,photocard,2018/04/16,,,
PM00213,A000000,SEVENTEEN,P_KR006,DIRECTOR'S CUT,V_KR006_03,standard,A000005,HOSHI,photocard,photocard,2018/04/16,,,
PM00214,A000000,SEVENTEEN,P_KR006,DIRECTOR'S CUT,V_KR006_03,standard,A000006,WONWOO,photocard,photocard,2018/04/16,,,
PM00215,A000000,SEVENTEEN,P_KR006,DIRECTOR'S CUT,V_KR006_03,standard,A000007,WOOZI,photocard,photocard,2018/04/16,,,
PM00216,A000000,SEVENTEEN,P_KR006,DIRECTOR'S CUT,V_KR006_03,standard,A000008,THE 8,photocard,photocard,2018/04/16,,,
PM00217,A000000,SEVENTEEN,P_KR006,DIRECTOR'S CUT,V_KR006_03,standard,A000009,MINGYU,photocard,photocard,2018/04/16,,,
PM00218,A000000,SEVENTEEN,P_KR006,DIRECTOR'S CUT,V_KR006_03,standard,A000010,DK,photocard,photocard,2018/04/16,,,
PM00219,A000000,SEVENTEEN,P_KR006,DIRECTOR'S CUT,V_KR006_03,standard,A000011,SEUNGKWAN,photocard,photocard,2018/04/16,,,
PM00220,A000000,SEVENTEEN,P_KR006,DIRECTOR'S CUT,V_KR006_03,standard,A000012,VERNON,photocard,photocard,2018/04/16,,,
PM00221,A000000,SEVENTEEN,P_KR006,DIRECTOR'S CUT,V_KR006_03,standard,A000013,DINO,photocard,photocard,2018/04/16,,,
PM00222,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_01,regular,A000001,S.COUPS,photocard,photocard,2018/07/16,,,
PM00223,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_01,regular,A000002,JEONGHAN,photocard,photocard,2018/07/16,,,
PM00224,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_01,regular,A000003,JOSHUA,photocard,photocard,2018/07/16,,,
PM00225,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_01,regular,A000004,JUN,photocard,photocard,2018/07/16,,,
PM00226,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_01,regular,A000005,HOSHI,photocard,photocard,2018/07/16,,,
PM00227,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_01,regular,A000006,WONWOO,photocard,photocard,2018/07/16,,,
PM00228,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_01,regular,A000007,WOOZI,photocard,photocard,2018/07/16,,,
PM00229,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_01,regular,A000008,THE 8,photocard,photocard,2018/07/16,,,
PM00230,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_01,regular,A000009,MINGYU,photocard,photocard,2018/07/16,,,
PM00231,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_01,regular,A000010,DK,photocard,photocard,2018/07/16,,,
PM00232,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_01,regular,A000011,SEUNGKWAN,photocard,photocard,2018/07/16,,,
PM00233,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_01,regular,A000012,VERNON,photocard,photocard,2018/07/16,,,
PM00234,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_01,regular,A000013,DINO,photocard,photocard,2018/07/16,,,
PM00235,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_02,limited a,A000001,S.COUPS,photocard,photocard,2018/07/16,,,
PM00236,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_02,limited a,A000002,JEONGHAN,photocard,photocard,2018/07/16,,,
PM00237,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_02,limited a,A000003,JOSHUA,photocard,photocard,2018/07/16,,,
PM00238,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_02,limited a,A000004,JUN,photocard,photocard,2018/07/16,,,
PM00239,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_02,limited a,A000005,HOSHI,photocard,photocard,2018/07/16,,,
PM00240,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_02,limited a,A000006,WONWOO,photocard,photocard,2018/07/16,,,
PM00241,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_02,limited a,A000007,WOOZI,photocard,photocard,2018/07/16,,,
PM00242,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_02,limited a,A000008,THE 8,photocard,photocard,2018/07/16,,,
PM00243,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_02,limited a,A000009,MINGYU,photocard,photocard,2018/07/16,,,
PM00244,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_02,limited a,A000010,DK,photocard,photocard,2018/07/16,,,
PM00245,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_02,limited a,A000011,SEUNGKWAN,photocard,photocard,2018/07/16,,,
PM00246,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_02,limited a,A000012,VERNON,photocard,photocard,2018/07/16,,,
PM00247,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_02,limited a,A000013,DINO,photocard,photocard,2018/07/16,,,
PM00248,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_03,limited b,A000001,S.COUPS,photocard,photocard,2018/07/16,,,
PM00249,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_03,limited b,A000002,JEONGHAN,photocard,photocard,2018/07/16,,,
PM00250,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_03,limited b,A000003,JOSHUA,photocard,photocard,2018/07/16,,,
PM00251,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_03,limited b,A000004,JUN,photocard,photocard,2018/07/16,,,
PM00252,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_03,limited b,A000005,HOSHI,photocard,photocard,2018/07/16,,,
PM00253,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_03,limited b,A000006,WONWOO,photocard,photocard,2018/07/16,,,
PM00254,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_03,limited b,A000007,WOOZI,photocard,photocard,2018/07/16,,,
PM00255,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_03,limited b,A000008,THE 8,photocard,photocard,2018/07/16,,,
PM00256,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_03,limited b,A000009,MINGYU,photocard,photocard,2018/07/16,,,
PM00257,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_03,limited b,A000010,DK,photocard,photocard,2018/07/16,,,
PM00258,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_03,limited b,A000011,SEUNGKWAN,photocard,photocard,2018/07/16,,,
PM00259,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_03,limited b,A000012,VERNON,photocard,photocard,2018/07/16,,,
PM00260,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_03,limited b,A000013,DINO,photocard,photocard,2018/07/16,,,
PM00261,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_04,carat,A000001,S.COUPS,photocard,photocard,2018/07/16,,,
PM00262,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_04,carat,A000002,JEONGHAN,photocard,photocard,2018/07/16,,,
PM00263,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_04,carat,A000003,JOSHUA,photocard,photocard,2018/07/16,,,
PM00264,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_04,carat,A000004,JUN,photocard,photocard,2018/07/16,,,
PM00265,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_04,carat,A000005,HOSHI,photocard,photocard,2018/07/16,,,
PM00266,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_04,carat,A000006,WONWOO,photocard,photocard,2018/07/16,,,
PM00267,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_04,carat,A000007,WOOZI,photocard,photocard,2018/07/16,,,
PM00268,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_04,carat,A000008,THE 8,photocard,photocard,2018/07/16,,,
PM00269,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_04,carat,A000009,MINGYU,photocard,photocard,2018/07/16,,,
PM00270,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_04,carat,A000010,DK,photocard,photocard,2018/07/16,,,
PM00271,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_04,carat,A000011,SEUNGKWAN,photocard,photocard,2018/07/16,,,
PM00272,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_04,carat,A000012,VERNON,photocard,photocard,2018/07/16,,,
PM00273,A000000,SEVENTEEN,P_KR007,WE MAKE YOU,V_KR007_04,carat,A000013,DINO,photocard,photocard,2018/07/16,,,
PM00274,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_01,meet,A000001,S.COUPS,photocard,photocard 1,2018/07/16,,,
PM00275,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_01,meet,A000001,S.COUPS,photocard,photocard 2,2018/07/16,,,
PM00276,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_01,meet,A000002,JEONGHAN,photocard,photocard 1,2018/07/16,,,
PM00277,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_01,meet,A000002,JEONGHAN,photocard,photocard 2,2018/07/16,,,
PM00278,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_01,meet,A000003,JOSHUA,photocard,photocard 1,2018/07/16,,,
PM00279,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_01,meet,A000003,JOSHUA,photocard,photocard 2,2018/07/16,,,
PM00280,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_01,meet,A000004,JUN,photocard,photocard 1,2018/07/16,,,
PM00281,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_01,meet,A000004,JUN,photocard,photocard 2,2018/07/16,,,
PM00282,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_01,meet,A000005,HOSHI,photocard,photocard 1,2018/07/16,,,
PM00283,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_01,meet,A000005,HOSHI,photocard,photocard 2,2018/07/16,,,
PM00284,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_01,meet,A000006,WONWOO,photocard,photocard 1,2018/07/16,,,
PM00285,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_01,meet,A000006,WONWOO,photocard,photocard 2,2018/07/16,,,
PM00286,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_01,meet,A000007,WOOZI,photocard,photocard 1,2018/07/16,,,
PM00287,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_01,meet,A000007,WOOZI,photocard,photocard 2,2018/07/16,,,
PM00288,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_01,meet,A000008,THE 8,photocard,photocard 1,2018/07/16,,,
PM00289,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_01,meet,A000008,THE 8,photocard,photocard 2,2018/07/16,,,
PM00290,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_01,meet,A000009,MINGYU,photocard,photocard 1,2018/07/16,,,
PM00291,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_01,meet,A000009,MINGYU,photocard,photocard 2,2018/07/16,,,
PM00292,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_01,meet,A000010,DK,photocard,photocard 1,2018/07/16,,,
PM00293,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_01,meet,A000010,DK,photocard,photocard 2,2018/07/16,,,
PM00294,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_01,meet,A000011,SEUNGKWAN,photocard,photocard 1,2018/07/16,,,
PM00295,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_01,meet,A000011,SEUNGKWAN,photocard,photocard 2,2018/07/16,,,
PM00296,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_01,meet,A000012,VERNON,photocard,photocard 1,2018/07/16,,,
PM00297,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_01,meet,A000012,VERNON,photocard,photocard 2,2018/07/16,,,
PM00298,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_01,meet,A000013,DINO,photocard,photocard 1,2018/07/16,,,
PM00299,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_01,meet,A000013,DINO,photocard,photocard 2,2018/07/16,,,
PM00300,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_02,follow,A000001,S.COUPS,photocard,photocard 1,2018/07/16,,,
PM00301,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_02,follow,A000001,S.COUPS,photocard,photocard 2,2018/07/16,,,
PM00302,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_02,follow,A000002,JEONGHAN,photocard,photocard 1,2018/07/16,,,
PM00303,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_02,follow,A000002,JEONGHAN,photocard,photocard 2,2018/07/16,,,
PM00304,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_02,follow,A000003,JOSHUA,photocard,photocard 1,2018/07/16,,,
PM00305,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_02,follow,A000003,JOSHUA,photocard,photocard 2,2018/07/16,,,
PM00306,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_02,follow,A000004,JUN,photocard,photocard 1,2018/07/16,,,
PM00307,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_02,follow,A000004,JUN,photocard,photocard 2,2018/07/16,,,
PM00308,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_02,follow,A000005,HOSHI,photocard,photocard 1,2018/07/16,,,
PM00309,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_02,follow,A000005,HOSHI,photocard,photocard 2,2018/07/16,,,
PM00310,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_02,follow,A000006,WONWOO,photocard,photocard 1,2018/07/16,,,
PM00311,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_02,follow,A000006,WONWOO,photocard,photocard 2,2018/07/16,,,
PM00312,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_02,follow,A000007,WOOZI,photocard,photocard 1,2018/07/16,,,
PM00313,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_02,follow,A000007,WOOZI,photocard,photocard 2,2018/07/16,,,
PM00314,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_02,follow,A000008,THE 8,photocard,photocard 1,2018/07/16,,,
PM00315,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_02,follow,A000008,THE 8,photocard,photocard 2,2018/07/16,,,
PM00316,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_02,follow,A000009,MINGYU,photocard,photocard 1,2018/07/16,,,
PM00317,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_02,follow,A000009,MINGYU,photocard,photocard 2,2018/07/16,,,
PM00318,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_02,follow,A000010,DK,photocard,photocard 1,2018/07/16,,,
PM00319,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_02,follow,A000010,DK,photocard,photocard 2,2018/07/16,,,
PM00320,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_02,follow,A000011,SEUNGKWAN,photocard,photocard 1,2018/07/16,,,
PM00321,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_02,follow,A000011,SEUNGKWAN,photocard,photocard 2,2018/07/16,,,
PM00322,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_02,follow,A000012,VERNON,photocard,photocard 1,2018/07/16,,,
PM00323,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_02,follow,A000012,VERNON,photocard,photocard 2,2018/07/16,,,
PM00324,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_02,follow,A000013,DINO,photocard,photocard 1,2018/07/16,,,
PM00325,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_02,follow,A000013,DINO,photocard,photocard 2,2018/07/16,,,
PM00326,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_03,set the sun,A000001,S.COUPS,photocard,photocard 1,2018/07/16,,,
PM00327,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_03,set the sun,A000001,S.COUPS,photocard,photocard 2,2018/07/16,,,
PM00328,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_03,set the sun,A000002,JEONGHAN,photocard,photocard 1,2018/07/16,,,
PM00329,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_03,set the sun,A000002,JEONGHAN,photocard,photocard 2,2018/07/16,,,
PM00330,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_03,set the sun,A000003,JOSHUA,photocard,photocard 1,2018/07/16,,,
PM00331,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_03,set the sun,A000003,JOSHUA,photocard,photocard 2,2018/07/16,,,
PM00332,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_03,set the sun,A000004,JUN,photocard,photocard 1,2018/07/16,,,
PM00333,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_03,set the sun,A000004,JUN,photocard,photocard 2,2018/07/16,,,
PM00334,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_03,set the sun,A000005,HOSHI,photocard,photocard 1,2018/07/16,,,
PM00335,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_03,set the sun,A000005,HOSHI,photocard,photocard 2,2018/07/16,,,
PM00336,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_03,set the sun,A000006,WONWOO,photocard,photocard 1,2018/07/16,,,
PM00337,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_03,set the sun,A000006,WONWOO,photocard,photocard 2,2018/07/16,,,
PM00338,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_03,set the sun,A000007,WOOZI,photocard,photocard 1,2018/07/16,,,
PM00339,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_03,set the sun,A000007,WOOZI,photocard,photocard 2,2018/07/16,,,
PM00340,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_03,set the sun,A000008,THE 8,photocard,photocard 1,2018/07/16,,,
PM00341,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_03,set the sun,A000008,THE 8,photocard,photocard 2,2018/07/16,,,
PM00342,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_03,set the sun,A000009,MINGYU,photocard,photocard 1,2018/07/16,,,
PM00343,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_03,set the sun,A000009,MINGYU,photocard,photocard 2,2018/07/16,,,
PM00344,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_03,set the sun,A000010,DK,photocard,photocard 1,2018/07/16,,,
PM00345,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_03,set the sun,A000010,DK,photocard,photocard 2,2018/07/16,,,
PM00346,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_03,set the sun,A000011,SEUNGKWAN,photocard,photocard 1,2018/07/16,,,
PM00347,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_03,set the sun,A000011,SEUNGKWAN,photocard,photocard 2,2018/07/16,,,
PM00348,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_03,set the sun,A000012,VERNON,photocard,photocard 1,2018/07/16,,,
PM00349,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_03,set the sun,A000012,VERNON,photocard,photocard 2,2018/07/16,,,
PM00350,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_03,set the sun,A000013,DINO,photocard,photocard 1,2018/07/16,,,
PM00351,A000000,SEVENTEEN,P_KR008,YOU MAKE MY DAY,V_KR008_03,set the sun,A000013,DINO,photocard,photocard 2,2018/07/16,,,
PM00352,A000000,SEVENTEEN,P_KR009,YOU MADE MY DAWN,V_KR009_01,before dawn,A000001,S.COUPS,photocard,photocard 1,2019/01/21,,,
PM00353,A000000,SEVENTEEN,P_KR009,YOU MADE MY DAWN,V_KR009_01,before dawn,A000001,S.COUPS,photocard,photocard 2,2019/01/21,,,
PM00354,A000000,SEVENTEEN,P_KR009,YOU MADE MY DAWN,V_KR009_01,before dawn,A000002,JEONGHAN,photocard,photocard 1,2019/01/21,,,
PM00355,A000000,SEVENTEEN,P_KR009,YOU MADE MY DAWN,V_KR009_01,before dawn,A000002,JEONGHAN,photocard,photocard 2,2019/01/21,,,
PM00356,A000000,SEVENTEEN,P_KR009,YOU MADE MY DAWN,V_KR009_01,before dawn,A000003,JOSHUA,photocard,photocard 1,2019/01/21,,,
